Log file open, 01/01/23 13:23:30
[2023.01.01-13.00.59:102][ 67]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.00.59:296][ 67]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.01:118][ 73]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.01:297][ 73]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.03:139][ 79]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.03:298][ 79]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.05:155][ 85]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.05:298][ 85]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.07:170][ 91]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.07:299][ 91]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.09:087][ 97]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.09:299][ 97]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.11:105][103]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.11:298][103]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.13:123][109]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.13:299][109]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.15:142][115]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.15:299][115]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.17:160][121]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.17:300][121]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.19:176][127]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.19:299][127]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.21:094][133]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.21:299][133]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.23:105][139]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.23:299][139]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.25:120][145]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.25:301][145]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.27:137][151]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.27:300][151]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.29:154][157]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.29:301][157]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.31:169][163]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.31:301][163]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.33:184][225]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.33:191][225]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.35:201][303]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.35:209][303]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.37:215][376]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.37:221][376]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.39:234][482]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.39:242][482]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.40:858][579]Cmd: DELETE
[2023.01.01-13.01.40:858][579]Cmd: ACTOR DELETE
[2023.01.01-13.01.40:864][579]LogEditorActor: Deleted Actor: PlayerStart
[2023.01.01-13.01.40:873][579]LogUObjectHash: Compacting FUObjectHashTables data took   0.72ms
[2023.01.01-13.01.40:877][579]LogEditorActor: Deleted 1 Actors (0.019 secs)
[2023.01.01-13.01.41:252][591]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.41:258][591]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.43:268][700]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.43:276][700]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.45:184][808]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.45:192][808]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.47:201][922]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.47:208][922]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.49:215][ 35]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.49:223][ 35]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.51:232][148]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.51:239][148]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.53:243][260]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.53:251][260]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.55:258][372]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.55:265][372]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.57:274][484]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.57:281][484]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.01.59:290][595]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.01.59:300][595]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.01:308][706]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.01:314][706]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.03:326][816]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.03:333][816]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.05:339][925]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.05:346][925]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.07:354][ 34]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.07:361][ 34]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.09:268][142]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.09:277][142]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.11:286][256]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.11:293][256]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.13:301][370]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.13:308][370]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.15:319][484]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.15:325][484]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.15:436][487]LogViewport: Scene viewport resized to 865x396, mode Windowed.
[2023.01.01-13.02.17:434][557]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.17:441][557]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.19:450][631]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.19:457][631]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.21:466][703]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.21:473][703]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.23:485][776]LogUdpMessaging: Display: Added local interface '192.168.0.110' to multicast group '230.0.0.1:6666'
[2023.01.01-13.02.23:492][776]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.01.01-13.02.24:206][803]LogEditorClassViewer: Warning: Class /Game/LearningKit_Robots/ReadMe.ReadMe_C has parent /Script/IntroTutorials.EditorTutorial, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.01-13.02.24:206][803]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.01-13.02.24:206][803]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.01-13.02.24:206][803]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.01-13.02.36:118][803]LogSlate: Window 'Select Path' being destroyed
[2023.01.01-13.02.38:172][803]LogSlate: Window 'Create Blueprint From Selection' being destroyed
[2023.01.01-13.02.38:233][803]LogActorComponent: UnregisterComponent: (/Game/BP_ThirdPersonCharacter.Default__BP_ThirdPersonCharacter_C:CollisionCylinder) Not registered. Aborting.
[2023.01.01-13.02.38:234][803]LogActorComponent: UnregisterComponent: (/Game/BP_ThirdPersonCharacter.Default__BP_ThirdPersonCharacter_C:CharMoveComp) Not registered. Aborting.
[2023.01.01-13.02.38:234][803]LogActorComponent: UnregisterComponent: (/Game/BP_ThirdPersonCharacter.Default__BP_ThirdPersonCharacter_C:CharacterMesh0) Not registered. Aborting.
[2023.01.01-13.02.38:247][803]LogUObjectHash: Compacting FUObjectHashTables data took   1.07ms
[2023.01.01-13.02.38:297][803]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2023.01.01-13.02.38:299][803]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.01-13.02.38:744][803]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Bump_Metal_v3...
[2023.01.01-13.02.38:745][803]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Approaching-object_V2...
[2023.01.01-13.02.38:749][803]LogAudio: Display: Chunk size for SoundWave /Game/LearningKit_Robots/Audio/Bump_Metal_v3.Bump_Metal_v3: 262144
[2023.01.01-13.02.38:749][803]LogStaticMesh: Display: Building static mesh SM_KitRobot_MotorA...
[2023.01.01-13.02.38:749][803]LogAudio: Display: Chunk size for SoundWave /Game/LearningKit_Robots/Audio/Approaching-object_V2.Approaching-object_V2: 262144
[2023.01.01-13.02.38:749][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/_Shared/Textures/T_Default_E2.T_Default_E2 (TFO_AutoDXT, 128x128 x1x1x1) (Required Memory Estimate: 2.59892 MB), EncodeSpeed: Fast
[2023.01.01-13.02.38:755][803]LogStaticMesh: Display: Building static mesh SM_KitRobot_GlideWheel...
[2023.01.01-13.02.38:757][803]LogStaticMesh: Display: Building static mesh SM_KitRobot_PowerBrickA...
[2023.01.01-13.02.38:757][803]LogStaticMesh: Display: Building static mesh SM_KitRobot_WheelA...
[2023.01.01-13.02.38:774][803]LogTexture: Display: Building textures: /Game/LearningKit_Robots/Textures/T_Sensor_BG.T_Sensor_BG (TFO_AutoDXT, 1024x256 x1x1x1) (Required Memory Estimate: 45.145823 MB), EncodeSpeed: Fast
[2023.01.01-13.02.38:779][803]LogStaticMesh: Adjacency [0.00s], tris: 1532, UVs 2
[2023.01.01-13.02.38:784][803]LogStaticMesh: Adjacency [0.00s], tris: 2788, UVs 2
[2023.01.01-13.02.38:784][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalPolished_BC.T_EnvTile_MetalPolished_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.01-13.02.38:785][803]LogStaticMesh: Adjacency [0.00s], tris: 2316, UVs 2
[2023.01.01-13.02.38:785][803]LogStaticMesh: Clustering [0.01s]. Ratio: 1.083333
[2023.01.01-13.02.38:786][803]LogStaticMesh: Leaves [0.00s]
[2023.01.01-13.02.38:792][803]LogStaticMesh: Clustering [0.01s]. Ratio: 1.526316
[2023.01.01-13.02.38:792][803]LogStaticMesh: Clustering [0.01s]. Ratio: 1.045455
[2023.01.01-13.02.38:792][803]LogStaticMesh: Leaves [0.00s]
[2023.01.01-13.02.38:793][803]LogStaticMesh: Display: Building static mesh SM_KitRobot_SensorA...
[2023.01.01-13.02.38:793][803]LogStaticMesh: Leaves [0.00s]
[2023.01.01-13.02.38:823][803]LogStaticMesh: Adjacency [0.00s], tris: 2676, UVs 2
[2023.01.01-13.02.38:831][803]LogStaticMesh: Clustering [0.01s]. Ratio: 1.000000
[2023.01.01-13.02.38:832][803]LogStaticMesh: Leaves [0.00s]
[2023.01.01-13.02.38:853][803]LogStaticMesh: Adjacency [0.00s], tris: 6212, UVs 2
[2023.01.01-13.02.38:856][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalPolished_ARM.T_EnvTile_MetalPolished_ARM (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.01-13.02.38:894][803]LogStaticMesh: Reduce [0.11s]
[2023.01.01-13.02.38:916][803]LogStaticMesh: Clustering [0.06s]. Ratio: 1.000000
[2023.01.01-13.02.38:920][803]LogStaticMesh: Leaves [0.00s]
[2023.01.01-13.02.38:926][803]LogStaticMesh: Fallback 0/5 [0.03s], num tris: 1424
[2023.01.01-13.02.38:948][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_CarbonFiber_BC.T_EnvTile_CarbonFiber_BC (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.01-13.02.38:957][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalBrushed_ARM.T_EnvTile_MetalBrushed_ARM (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.01-13.02.38:959][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_CarbonFiber_N.T_EnvTile_CarbonFiber_N (TFO_BC5, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.01-13.02.38:976][803]LogStaticMesh: Reduce [0.18s]
[2023.01.01-13.02.38:984][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_CarbonFiber_ARM.T_EnvTile_CarbonFiber_ARM (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.01-13.02.39:001][803]LogStaticMesh: Fallback 1/5 [0.07s], num tris: 712
[2023.01.01-13.02.39:038][803]LogStaticMesh: Fallback 0/5 [0.06s], num tris: 2014
[2023.01.01-13.02.39:100][803]LogStaticMesh: Reduce [0.27s]
[2023.01.01-13.02.39:100][803]LogTexture: Display: Building textures: /Game/LearningKit_Games/MaterialLibrary/Tileable/T_EnvTile_MetalBrushed_BC.T_EnvTile_MetalBrushed_BC (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.01.01-13.02.39:102][803]LogStaticMesh: Fallback 2/5 [0.10s], num tris: 356
[2023.01.01-13.02.39:104][803]LogBlueprintEditor: Perf: 0.7 total seconds to load all 7 blueprint libraries in project. Avoid references to content in blueprint libraries to shorten this time.
[2023.01.01-13.02.39:104][803]LogBlueprintEditor: Perf: 0.4 seconds loading: /Game/LearningKit_Robots/Blueprints/Robots/Robot_MASTER/BPML_Robot
[2023.01.01-13.02.39:157][803]LogStaticMesh: Fallback 0/6 [0.06s], num tris: 2506
[2023.01.01-13.02.39:170][803]LogStaticMesh: Display: Building static mesh SM_KitRobot_SensorB...
[2023.01.01-13.02.39:181][803]LogStaticMesh: Fallback 1/5 [0.14s], num tris: 1006
[2023.01.01-13.02.39:226][803]LogStaticMesh: Adjacency [0.00s], tris: 2572, UVs 2
[2023.01.01-13.02.39:229][803]LogStaticMesh: Fallback 3/5 [0.13s], num tris: 178
[2023.01.01-13.02.39:234][803]LogStaticMesh: Clustering [0.01s]. Ratio: 1.523810
[2023.01.01-13.02.39:236][803]LogStaticMesh: Leaves [0.00s]
[2023.01.01-13.02.39:264][803]LogStaticMesh: Reduce [0.47s]
[2023.01.01-13.02.39:295][803]LogStaticMesh: Fallback 1/6 [0.14s], num tris: 1253
[2023.01.01-13.02.39:302][803]LogStaticMesh: Fallback 0/5 [0.04s], num tris: 2708
[2023.01.01-13.02.39:312][803]LogStaticMesh: Fallback 4/5 [0.08s], num tris: 88
[2023.01.01-13.02.39:315][803]LogStaticMesh: ConstrainClusters:
[2023.01.01-13.02.39:315][803]LogStaticMesh:   Input: 25 Clusters, 3044 Triangles and 2190 Vertices
[2023.01.01-13.02.39:315][803]LogStaticMesh:   Output without splits: 25 Clusters, 3044 Triangles and 2226 Vertices
[2023.01.01-13.02.39:315][803]LogStaticMesh:   Output with splits: 25 Clusters, 3044 Triangles and 2226 Vertices
[2023.01.01-13.02.39:315][803]LogStaticMesh: Material Stats - Unique Materials: 4, Fast Path Clusters: 21, Slow Path Clusters: 4, 1 Material: 5, 2 Materials: 3, 3 Materials: 13, At Least 4 Materials: 4
[2023.01.01-13.02.39:318][803]LogStaticMesh: Fallback 2/5 [0.14s], num tris: 502
[2023.01.01-13.02.39:318][803]LogStaticMesh: WritePages:
[2023.01.01-13.02.39:318][803]LogStaticMesh:   Root: GPU size: 31736 bytes. 1 Pages. 31736.000 bytes per page (96.851% utilization).
[2023.01.01-13.02.39:318][803]LogStaticMesh:   Streaming: GPU size: 6220 bytes. 1 Pages (1 with relative encoding). 6220.000 bytes per page (4.745% utilization).
[2023.01.01-13.02.39:318][803]LogStaticMesh:   Page data disk size: 28852 bytes. Fixup data size: 240 bytes.
[2023.01.01-13.02.39:318][803]LogStaticMesh:   Total GPU size: 37956 bytes, Total disk size: 29092 bytes.
[2023.01.01-13.02.39:318][803]LogStaticMesh: Encode [0.01s]
[2023.01.01-13.02.39:318][803]LogStaticMesh: Nanite build [0.53s]

[2023.01.01-13.02.39:331][803]LogStaticMesh: Built static mesh [0.58s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_MotorA.SM_KitRobot_MotorA
[2023.01.01-13.02.39:469][803]LogStaticMesh: Reduce [0.23s]
[2023.01.01-13.02.39:488][803]LogStaticMesh: Fallback 1/5 [0.19s], num tris: 1354
[2023.01.01-13.02.39:506][803]LogStaticMesh: Fallback 2/6 [0.21s], num tris: 625
[2023.01.01-13.02.39:513][803]LogStaticMesh: Fallback 3/5 [0.19s], num tris: 250
[2023.01.01-13.02.39:534][803]LogStaticMesh: Fallback 0/6 [0.06s], num tris: 2380
[2023.01.01-13.02.39:643][803]LogStaticMesh: Reduce [0.72s]
[2023.01.01-13.02.39:663][803]LogStaticMesh: Fallback 1/6 [0.13s], num tris: 1189
[2023.01.01-13.02.39:694][803]LogStaticMesh: Fallback 4/5 [0.18s], num tris: 124
[2023.01.01-13.02.39:699][803]LogStaticMesh: ConstrainClusters:
[2023.01.01-13.02.39:699][803]LogStaticMesh:   Input: 50 Clusters, 4962 Triangles and 3729 Vertices
[2023.01.01-13.02.39:699][803]LogStaticMesh:   Output without splits: 50 Clusters, 4962 Triangles and 3778 Vertices
[2023.01.01-13.02.39:699][803]LogStaticMesh:   Output with splits: 50 Clusters, 4962 Triangles and 3778 Vertices
[2023.01.01-13.02.39:699][803]LogStaticMesh: Material Stats - Unique Materials: 4, Fast Path Clusters: 47, Slow Path Clusters: 3, 1 Material: 21, 2 Materials: 5, 3 Materials: 21, At Least 4 Materials: 3
[2023.01.01-13.02.39:704][803]LogStaticMesh: WritePages:
[2023.01.01-13.02.39:704][803]LogStaticMesh:   Root: GPU size: 31728 bytes. 1 Pages. 31728.000 bytes per page (96.826% utilization).
[2023.01.01-13.02.39:704][803]LogStaticMesh:   Streaming: GPU size: 32948 bytes. 1 Pages (1 with relative encoding). 32948.000 bytes per page (25.137% utilization).
[2023.01.01-13.02.39:704][803]LogStaticMesh:   Page data disk size: 47728 bytes. Fixup data size: 304 bytes.
[2023.01.01-13.02.39:704][803]LogStaticMesh:   Total GPU size: 64676 bytes, Total disk size: 48032 bytes.
[2023.01.01-13.02.39:704][803]LogStaticMesh: Encode [0.01s]
[2023.01.01-13.02.39:704][803]LogStaticMesh: Nanite build [0.91s]

[2023.01.01-13.02.39:706][803]LogStaticMesh: Fallback 3/6 [0.20s], num tris: 313
[2023.01.01-13.02.39:719][803]LogStaticMesh: Built static mesh [0.96s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_GlideWheel.SM_KitRobot_GlideWheel
[2023.01.01-13.02.39:729][803]LogStaticMesh: Fallback 2/5 [0.24s], num tris: 676
[2023.01.01-13.02.39:821][803]LogStaticMesh: Fallback 2/6 [0.16s], num tris: 594
[2023.01.01-13.02.39:831][803]LogStaticMesh: Fallback 0/1 [0.19s], num tris: 5565
[2023.01.01-13.02.39:857][803]LogStaticMesh: ConstrainClusters:
[2023.01.01-13.02.39:857][803]LogStaticMesh:   Input: 101 Clusters, 12761 Triangles and 18429 Vertices
[2023.01.01-13.02.39:858][803]LogStaticMesh:   Output without splits: 101 Clusters, 12761 Triangles and 18440 Vertices
[2023.01.01-13.02.39:858][803]LogStaticMesh:   Output with splits: 101 Clusters, 12761 Triangles and 18440 Vertices
[2023.01.01-13.02.39:859][803]LogStaticMesh: Material Stats - Unique Materials: 4, Fast Path Clusters: 100, Slow Path Clusters: 1, 1 Material: 59, 2 Materials: 36, 3 Materials: 5, At Least 4 Materials: 1
[2023.01.01-13.02.39:880][803]LogStaticMesh: WritePages:
[2023.01.01-13.02.39:881][803]LogStaticMesh:   Root: GPU size: 30264 bytes. 1 Pages. 30264.000 bytes per page (92.358% utilization).
[2023.01.01-13.02.39:881][803]LogStaticMesh:   Streaming: GPU size: 244484 bytes. 2 Pages (2 with relative encoding). 122242.000 bytes per page (93.263% utilization).
[2023.01.01-13.02.39:881][803]LogStaticMesh:   Page data disk size: 211480 bytes. Fixup data size: 640 bytes.
[2023.01.01-13.02.39:881][803]LogStaticMesh:   Total GPU size: 274748 bytes, Total disk size: 212120 bytes.
[2023.01.01-13.02.39:881][803]LogStaticMesh: Encode [0.05s]
[2023.01.01-13.02.39:881][803]LogStaticMesh: Nanite build [0.96s]

[2023.01.01-13.02.39:904][803]LogStaticMesh: Fallback 4/6 [0.20s], num tris: 156
[2023.01.01-13.02.39:906][803]LogStaticMesh: Built static mesh [1.15s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_WheelA.SM_KitRobot_WheelA
[2023.01.01-13.02.39:951][803]LogStaticMesh: Fallback 3/5 [0.22s], num tris: 338
[2023.01.01-13.02.39:982][803]LogStaticMesh: Fallback 3/6 [0.16s], num tris: 296
[2023.01.01-13.02.40:077][803]LogStaticMesh: Fallback 5/6 [0.17s], num tris: 78
[2023.01.01-13.02.40:081][803]LogStaticMesh: ConstrainClusters:
[2023.01.01-13.02.40:081][803]LogStaticMesh:   Input: 44 Clusters, 5571 Triangles and 4200 Vertices
[2023.01.01-13.02.40:081][803]LogStaticMesh:   Output without splits: 44 Clusters, 5571 Triangles and 4300 Vertices
[2023.01.01-13.02.40:081][803]LogStaticMesh:   Output with splits: 44 Clusters, 5571 Triangles and 4300 Vertices
[2023.01.01-13.02.40:081][803]LogStaticMesh: Material Stats - Unique Materials: 5, Fast Path Clusters: 40, Slow Path Clusters: 4, 1 Material: 9, 2 Materials: 17, 3 Materials: 14, At Least 4 Materials: 4
[2023.01.01-13.02.40:083][803]LogStaticMesh: WritePages:
[2023.01.01-13.02.40:083][803]LogStaticMesh:   Root: GPU size: 32444 bytes. 1 Pages. 32444.000 bytes per page (99.011% utilization).
[2023.01.01-13.02.40:083][803]LogStaticMesh:   Streaming: GPU size: 38776 bytes. 1 Pages (1 with relative encoding). 38776.000 bytes per page (29.584% utilization).
[2023.01.01-13.02.40:083][803]LogStaticMesh:   Page data disk size: 54896 bytes. Fixup data size: 312 bytes.
